"OTU"	"Domain"	"Supergroup"	"Division/Kingdom"	"Phylum/Class"	"Level_X"	"Level_XX"	"Level_XXX"	"Level_XXXX"	"Level_XXXXX"	"Species"
"OTU3153"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3154"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3155"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3156"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3157"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3158"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3159"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3160"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3161"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3162"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3163"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3164"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3165"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3166"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3167"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Campylodiscus"	NA	NA	NA	NA
"OTU3168"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3169"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Naviculaceae"	NA	NA	NA	NA
"OTU3170"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3171"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3172"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3173"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3174"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3175"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3176"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3177"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3178"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3179"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3180"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3181"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3182"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3183"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3184"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3185"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3186"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3187"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3188"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3189"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3190"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3191"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3192"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3193"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3194"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3195"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3196"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3197"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3198"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3199"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3200"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3201"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3202"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3203"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3204"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3205"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Pleurosigma"	NA	NA	NA	NA
"OTU3206"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3207"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3208"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3209"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3210"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3211"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3212"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3213"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Radial-centric-basal-Coscinodiscophyceae"	"Proboscia"	NA	NA	NA	NA
"OTU3214"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3215"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Grammatophora"	NA	NA	NA	NA
"OTU3216"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Grammatophora"	NA	NA	NA	NA
"OTU3217"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Grammatophora"	NA	NA	NA	NA
"OTU3218"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Grammatophora"	NA	NA	NA	NA
"OTU3219"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Grammatophora"	NA	NA	NA	NA
"OTU3220"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Grammatophora"	NA	NA	NA	NA
"OTU3221"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Grammatophora"	NA	NA	NA	NA
"OTU3222"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Grammatophora"	NA	NA	NA	NA
"OTU3223"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Grammatophora"	NA	NA	NA	NA
"OTU3224"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Grammatophora"	NA	NA	NA	NA
"OTU3225"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Grammatophora"	NA	NA	NA	NA
"OTU3226"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Grammatophora"	NA	NA	NA	NA
"OTU3227"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Entomoneis"	NA	NA	NA	NA
"OTU3228"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Amphora"	NA	NA	NA	NA
"OTU3229"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3230"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3231"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3232"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3233"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3234"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3235"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3236"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3237"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3238"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3239"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3240"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3241"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3242"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3243"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU3244"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Epithemia"	NA	NA	NA	NA
"OTU3245"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Nitzschia"	NA	NA	NA	NA
"OTU3246"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3247"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3248"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Amphora"	NA	NA	NA	NA
"OTU3249"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Amphora"	NA	NA	NA	NA
"OTU3250"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Amphora"	NA	NA	NA	NA
"OTU3251"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Amphora"	NA	NA	NA	NA
"OTU3252"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Amphora"	NA	NA	NA	NA
"OTU3253"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Amphora"	NA	NA	NA	NA
"OTU3254"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3255"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3256"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3257"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3258"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3259"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3260"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3261"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3262"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3263"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3264"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3265"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3266"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3267"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3268"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3269"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3270"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3271"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3272"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3273"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3274"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3275"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3276"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3277"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3278"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3279"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Tabularia"	NA	NA	NA	NA
"OTU3280"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Radial-centric-basal-Coscinodiscophyceae"	"Coscinodiscus"	NA	NA	NA	NA
"OTU3281"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3282"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Sellaphora"	NA	NA	NA	NA
"OTU3283"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3284"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU3285"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU3286"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU3287"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU3288"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU3289"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU3290"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU3291"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU3292"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU3293"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU3294"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU3295"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU3296"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU3297"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU3298"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU3299"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Eolimna"	NA	NA	NA	NA
"OTU3300"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Eolimna"	NA	NA	NA	NA
"OTU3301"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU3302"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU3303"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU3304"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU3305"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU3306"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU3307"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU3308"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Delphineis"	NA	NA	NA	NA
"OTU3309"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU3310"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Licmophora"	NA	NA	NA	NA
"OTU3311"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Licmophora"	NA	NA	NA	NA
"OTU3312"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Licmophora"	NA	NA	NA	NA
"OTU3313"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Licmophora"	NA	NA	NA	NA
"OTU3314"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Licmophora"	NA	NA	NA	NA
"OTU3315"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Licmophora"	NA	NA	NA	NA
"OTU3316"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Licmophora"	NA	NA	NA	NA
"OTU3317"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Licmophora"	NA	NA	NA	NA
"OTU3318"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Licmophora"	NA	NA	NA	NA
"OTU3319"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Licmophora"	NA	NA	NA	NA
"OTU3320"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Licmophora"	NA	NA	NA	NA
"OTU3321"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Licmophora"	NA	NA	NA	NA
"OTU3322"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Licmophora"	NA	NA	NA	NA
"OTU3323"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	NA	NA	NA	NA	NA	NA
"OTU3324"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU3325"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU3326"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU3327"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU3328"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU3329"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Rhabdonema"	NA	NA	NA	NA
"OTU3330"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Rhabdonema"	NA	NA	NA	NA
"OTU3331"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Rhabdonema"	NA	NA	NA	NA
"OTU3332"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Rhabdonema"	NA	NA	NA	NA
